                           1                            2                            3                            4                            5 
              version_number                 initial_mass                    initial_z                    burn_min1                    burn_min2 
                        8845      6.0000000000000000E+001      2.0000000000000000E-002      5.0000000000000000E+001      1.0000000000000000E+003 

                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14                                       15                                       16                                       17                                       18                                       19                                       20                                       21                                       22                                       23                                       24                                       25                                       26                                       27                                       28                                       29                                       30                                       31                                       32                                       33                                       34                                       35                                       36                                       37                                       38                                       39                                       40                                       41                                       42                                       43                                       44                                       45                                       46                                       47                                       48                                       49                                       50                                       51                                       52                                       53                                       54                                       55                                       56                                       57                                       58                                       59                                       60                                       61                                       62                                       63                                       64                                       65                                       66 
                            model_number                                 star_age                                star_mass                                   log_dt                               log_xmstar                             log_abs_mdot                                num_zones                           mass_conv_core                             conv_mx1_top                             conv_mx1_bot                             conv_mx2_top                             conv_mx2_bot                                  mx1_top                                  mx1_bot                                  mx2_top                                  mx2_bot                               epsnuc_M_1                               epsnuc_M_2                               epsnuc_M_3                               epsnuc_M_4                               epsnuc_M_5                               epsnuc_M_6                               epsnuc_M_7                               epsnuc_M_8                             he_core_mass                              c_core_mass                              o_core_mass                             si_core_mass                             fe_core_mass                   neutron_rich_core_mass                                   log_LH                                  log_LHe                                   log_LZ                                 log_Lnuc                                 log_Teff                               luminosity                                    log_L                                    log_R                                    log_g                                  gravity                             log_center_T                           log_center_Rho                             log_center_P                                center_mu                                center_ye                              center_abar                                center_h1                               center_he4                               center_c12                               center_o16                              surface_c12                              surface_o16                            total_mass_h1                           total_mass_he4                                       pp                                      cno                                 tri_alfa                        v_div_csound_surf                              num_retries                              num_backups                                   radius                        dynamic_timescale                        max_Lrad_div_Ledd                            gamma_es_surf                              r_div_rzams                              r_div_rcore 
                                     276                  3.3095336665474409E+006                  6.0000000000000000E+001                  2.7344202325915790E+000                  3.5076829700943826E+001                 -9.8999999999999986E+001                                     2200                  2.4231940597199504E+001                  4.0376987649126961E-001                  7.8131738654986481E-008                  6.6049660250921982E-001                  4.9888940255869813E-001                  4.0525937827014835E-001                  7.8131738654986481E-008                  6.6075317247387955E-001                  4.9888568529001059E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.5821172254112489E+034                  5.8901853695213367E+034                  5.9543005331558990E+034                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  6.3054170296149269E+034                  2.4627886351813800E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  5.9677472904673357E+000                 -1.6591764829755061E+001                 -9.8999999999999986E+001                  5.9677472904673348E+000                  4.3904158008283893E+000                  9.4318226982769289E+005                  5.9745956281892694E+000                  1.7297250488904825E+000                  2.7565905060158036E+000                  5.7094004642608206E+002                  7.7584115442665098E+000                  7.3341281495138588E-001                  1.6668677114065272E+001                  1.3311838270020384E+000                  5.0193595847536510E-001                  4.0116322700561859E+000                  3.8719169507266740E-003                  9.7673572382547935E-001                  2.8082651090160561E-004                  2.8494159233873528E-004                  3.4416106108119964E-003                  9.3604466091399829E-003                  1.8654205013275831E+001                  4.0167888287138204E+001                  7.6680358972022133E-001                  5.9677445561936819E+000                 -1.6591764829755061E+001                 -1.0033917648696566E-007                                        0                                        0                  5.3669191004100625E+001                  5.0821270699771366E+005                  9.5527931400661226E-001                  4.1052973014126293E-001                  4.9572931619315259E+000                  1.8283384989116791E+000 
                                     277                  3.3100484695054279E+006                  6.0000000000000000E+001                  2.7116410336359449E+000                  3.5076829700943826E+001                 -9.8999999999999986E+001                                     2212                  2.4224521826820045E+001                  4.0302512560183018E-001                  7.8131738606680271E-008                  6.6049660250921971E-001                  4.9888902358729204E-001                  4.0451462738070892E-001                  7.8131738606680271E-008                  6.6063246442428081E-001                  4.9888518703633505E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.5830634432692995E+034                  5.9090597509091711E+034                  5.9542941850793477E+034                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  6.3198098249826733E+034                  2.4627886351813792E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  5.9674582196137269E+000                 -1.6527814024134994E+001                 -9.6329598612473966E+000                  5.9674582196137278E+000                  4.3909799250107584E+000                  9.4355559379046119E+005                  5.9747674936531840E+000                  1.7286827332577008E+000                  2.7586751372813669E+000                  5.7368716986477807E+002                  7.7598502504319402E+000                  7.3780344700791523E-001                  1.6674403525019940E+001                  1.3316228998291106E+000                  5.0183686230340141E-001                  4.0140251264879936E+000                  3.6737246067996554E-003                  9.7693409781353302E-001                  2.8176008828680954E-004                  2.8473320918256782E-004                  3.4416106108119955E-003                  9.3604466091399777E-003                  1.8649382862479737E+001                  4.0172714085650114E+001                  7.8487071788850404E-001                  5.9674553672938018E+000                 -1.6527814024134994E+001                 -1.0684239804142824E-007                                        0                                        0                  5.3540538295106970E+001                  5.0638641499808646E+005                  9.5559181444827102E-001                  4.1069222321454618E-001                  4.9454098228569814E+000                  1.8304066627423607E+000 
                                     278                  3.3105368948402340E+006                  6.0000000000000000E+001                  2.6887981828755594E+000                  3.5076829700943826E+001                 -9.8999999999999986E+001                                     2205                  2.4199883518945260E+001                  4.0302512560183046E-001                  7.8131738868286503E-008                  6.6049660250921960E-001                  4.9888812408868310E-001                  4.0451462738070920E-001                  7.8131738868286503E-008                  6.6049660250921960E-001                  4.9888436883641235E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.5839922263216448E+034                  5.9277232105888413E+034                  5.9542844001708858E+034                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  6.3342152332425215E+034                  2.4627886351813814E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  5.9671485392314185E+000                 -1.6464042984167286E+001                 -9.4568686021917170E+000                  5.9671485392314185E+000                  4.3915928524833747E+000                  9.4391701649407460E+005                  5.9749338154179368E+000                  1.7275400391948459E+000                  2.7609605254070768E+000                  5.7671404138916660E+002                  7.7612876982320360E+000                  7.4219170540464652E-001                  1.6680128610509367E+001                  1.3320394539005256E+000                  5.0174290804161970E-001                  4.0162964264396486E+000                  3.4858160832366260E-003                  9.7712218686033991E-001                  2.8269252714362451E-004                  2.8453227505119839E-004                  3.4416106108119964E-003                  9.3604466091399829E-003                  1.8644811064399327E+001                  4.0177289512386345E+001                  8.0298028414715594E-001                  5.9671455633368264E+000                 -1.6464042984167286E+001                 -1.2292047402409318E-007                                        0                                        0                  5.3399850257759049E+001                  5.0439178555165592E+005                  9.5591425818854414E-001                  4.1084953614305197E-001                  4.9324148096573754E+000                  1.8322349591900013E+000 
                                     279                  3.3110002943511503E+006                  6.0000000000000000E+001                  2.6659555710886549E+000                  3.5076829700943826E+001                 -9.8999999999999986E+001                                     2214                  2.4189583632259335E+001                  4.0302512560183029E-001                  7.8131738713240656E-008                  6.5998222334755552E-001                  4.9888774769209815E-001                  4.0451462738070904E-001                  7.8131738713240656E-008                  6.5998222334755552E-001                  4.9888387074214796E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.5849003251432773E+034                  5.9457350432198196E+034                  5.9542782103690579E+034                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  6.3486116212098724E+034                  2.4627886351813800E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  5.9668124149282962E+000                 -1.6400467367131057E+001                 -9.8999999999999986E+001                  5.9668124149282962E+000                  4.3922047611532964E+000                  9.4426892855327821E+005                  5.9750956993336581E+000                  1.7263971638128623E+000                  2.7632462761710439E+000                  5.7975736730522408E+002                  7.7627235112845785E+000                  7.4657596436802387E-001                  1.6685850486667054E+001                  1.3324346497623201E+000                  5.0165382462710784E-001                  4.0184523178375793E+000                  3.3076492542132466E-003                  9.7730053311555398E-001                  2.8362378654067828E-004                  2.8433854473038572E-004                  3.4416106108119968E-003                  9.3604466091399795E-003                  1.8640476883878364E+001                  4.0181627302406461E+001                  8.2112076051991789E-001                  5.9668093096951775E+000                 -1.6400467367131057E+001                 -1.2901596318119244E-007                                        0                                        0                  5.3259509669228557E+001                  5.0240469821258017E+005                  9.5622391216054847E-001                  4.1100270946630019E-001                  4.9194518894633585E+000                  1.8280066623189515E+000 
                                     280                  3.3114401161481426E+006                  6.0000000000000000E+001                  2.6432767486240039E+000                  3.5076829700943826E+001                 -9.8999999999999986E+001                                     2202                  2.4183017740494634E+001                  4.0302512560183024E-001                  7.8131738657453478E-008                  6.5998222334755541E-001                  4.9888684128889565E-001                  4.0305029567491052E-001                  7.8131738657453478E-008                  6.5998222334755541E-001                  4.9888305265879901E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.5857939991362143E+034                  6.3630514528333396E+034                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  2.4627886351813800E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  5.9664438188433486E+000                 -1.6336993786906429E+001                 -9.6329598612473966E+000                  5.9664438188433486E+000                  4.3928113173465864E+000                  9.4462637137301650E+005                  5.9752600657186736E+000                  1.7252662346187895E+000                  2.7655081345591896E+000                  5.8278469055136941E+002                  7.7641597904690034E+000                  7.5096144577858082E-001                  1.6691576856026884E+001                  1.3328102172735388E+000                  5.0156921388896547E-001                  4.0205020777556282E+000                  3.1384277779287545E-003                  9.7746993324084863E-001                  2.8455536914816519E-004                  2.8415146279858901E-004                  3.4416106108119968E-003                  9.3604466091399812E-003                  1.8636366728979926E+001                  4.0185741047385747E+001                  8.3934530094828474E-001                  5.9664405777807890E+000                 -1.6336993786906429E+001                 -1.3393006719222506E-007                                        0                                        0                  5.3120999096252604E+001                  5.0044608746104094E+005                  9.5652129843921874E-001                  4.1115829010964172E-001                  4.9066580033729856E+000                  1.8298619277844126E+000 
                                     281                  3.3118574967929670E+006                  6.0000000000000000E+001                  2.6205323056758489E+000                  3.5076829700943826E+001                 -9.8999999999999986E+001                                     2213                  2.4159183373465272E+001                  4.0227650985622360E-001                  7.8131738605569388E-008                  6.5946784418589144E-001                  4.9888647502560318E-001                  4.0376987649126955E-001                  7.8131738605569388E-008                  6.5993094903443439E-001                  4.9888255467708409E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.5866783300384799E+034                  6.3774946269576871E+034                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  2.4627886351813792E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  5.9660600641718320E+000                 -1.6273679818850532E+001                 -9.1558386065277357E+000                  5.9660600641718329E+000                  4.3934093215403367E+000                  9.4499916698352771E+005                  5.9754314256789804E+000                  1.7241559062114431E+000                  2.7677287913738828E+000                  5.8577224666857580E+002                  7.7655951986349327E+000                  7.5534532546467714E-001                  1.6697302795578626E+001                  1.3331665051598343E+000                  5.0148898985408263E-001                  4.0224474653985540E+000                  2.9779797081633027E-003                  9.7763055892073014E-001                  2.8548578702843887E-004                  2.8397113905111524E-004                  3.4416106108119951E-003                  9.3604466091399777E-003                  1.8632469746362723E+001                  4.0189641602623141E+001                  8.5760301470523526E-001                  5.9660566809618505E+000                 -1.6273679818850532E+001                 -1.3796779304076044E-007                                        0                                        0                  5.2985362048447143E+001                  4.9853058278261789E+005                  9.5680683130927657E-001                  4.1132055321220085E-001                  4.8941295378416303E+000                  1.8279877718032462E+000 
                                     282                  3.3122535728688962E+006                  6.0000000000000000E+001                  2.5977786106305061E+000                  3.5076829700943826E+001                 -9.8999999999999986E+001                                     2203                  2.4147565887171140E+001                  4.0227650985622376E-001                  7.8131738765267365E-008                  6.5946784418589144E-001                  4.9888555434947784E-001                  4.0376987649126972E-001                  7.8131738765267365E-008                  6.5946784418589144E-001                  4.9888173659525459E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.5875329270572014E+034                  6.3919367043909763E+034                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  2.4627886351813803E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  5.9656449606628801E+000                 -1.6210574194887339E+001                 -9.8999999999999986E+001                  5.9656449606628801E+000                  4.3940028916309428E+000                  9.4537992933828314E+005                  5.9756063778799913E+000                  1.7230562421307367E+000                  2.7699281195352956E+000                  5.8874620338508123E+002                  7.7670286009892164E+000                  7.5972415787883751E-001                  1.6703023595358943E+001                  1.3335044867046995E+000                  5.0141292659824277E-001                  4.0242936630287343E+000                  2.8258531964841156E-003                  9.7778286196948860E-001                  2.8641467547445981E-004                  2.8379736034924683E-004                  3.4416106108119972E-003                  9.3604466091399829E-003                  1.8628775226119711E+001                  4.0193339676759699E+001                  8.7588120679135162E-001                  5.9656414286496355E+000                 -1.6210574194887339E+001                 -1.4337972092899426E-007                                        0                                        0                  5.2851369107782098E+001                  4.9664070244814153E+005                  9.5708115160135165E-001                  4.1148628392167891E-001                  4.8817529345040622E+000                  1.8299071578047472E+000 
                                     283                  3.3126295788646732E+006                  6.0000000000000000E+001                  2.5751947702258842E+000                  3.5076829700943826E+001                 -9.8999999999999986E+001                                     2214                  2.4140394123776538E+001                  4.0227650985622376E-001                  7.8131738769653407E-008                  6.5946784418589144E-001                  4.9888521927782215E-001                  4.0233990206294229E-001                  7.8131738769653407E-008                  6.5946784418589144E-001                  4.9888123860786809E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.5883459511572392E+034                  6.4049271465247853E+034                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  2.4627886351813803E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  5.9651877699012239E+000                 -1.6147589988350163E+001                 -9.3319298655834153E+000                  5.9651877699012239E+000                  4.3946089639076611E+000                  9.4575528723331529E+005                  5.9757787778895342E+000                  1.7219302975820721E+000                  2.7721800086326245E+000                  5.9180687853579934E+002                  7.7684619448342342E+000                  7.6410398035662319E-001                  1.6708746900284286E+001                  1.3338256716108232E+000                  5.0134067836509966E-001                  4.0260488002118704E+000                  2.6813567301977939E-003                  9.7792753419594936E-001                  2.8734342401546132E-004                  2.8362961034661546E-004                  3.4416106108119964E-003                  9.3604466091399812E-003                  1.8625271619677150E+001                  4.0196846817444033E+001                  8.9419288500338290E-001                  5.9651840818981832E+000                 -1.6147589988350163E+001                 -1.5396977364542920E-007                                        0                                        0                  5.2714525006166355E+001                  4.9471307955671963E+005                  9.5734801191737995E-001                  4.1164966228478378E-001                  4.8691129763362833E+000                  1.8280545115200877E+000 
                                     284                  3.3129864788942174E+006                  6.0000000000000000E+001                  2.5525465839065844E+000                  3.5076829700943826E+001                 -9.8999999999999986E+001                                     2201                  2.4119240052369857E+001                  4.0152789411061712E-001                  7.8131738709197384E-008                  6.5895346502422736E-001                  4.9888426378310763E-001                  4.0302512560183029E-001                  7.8131738709197384E-008                  6.5937429782544721E-001                  4.9888042069439786E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.5891352879671854E+034                  6.4210419584336626E+034                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  2.4627886351813800E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  5.9647009011149699E+000                 -1.6084807230111881E+001                 -9.9339898569113778E+000                  5.9647009011149708E+000                  4.3952248795977331E+000                  9.4611984953380621E+005                  5.9759461540490868E+000                  1.7207821542817017E+000                  2.7744762952333653E+000                  5.9494428247975600E+002                  7.7698933940557344E+000                  7.6847858324274554E-001                  1.6714465017469632E+001                  1.3341303336338626E+000                  5.0127217818146996E-001                  4.0277142673899942E+000                  2.5443563629386243E-003                  9.7806470922938982E-001                  2.8827021228864183E-004                  2.8346799859856715E-004                  3.4416106108119972E-003                  9.3604466091399829E-003                  1.8621949781898813E+001                  4.0200172170432914E+001                  9.1252839644896366E-001                  5.9646970497583691E+000                 -1.6084807230111881E+001                 -1.6467874642750091E-007                                        0                                        0                  5.2575347792685953E+001                  4.9275515653254709E+005                  9.5760470930099373E-001                  4.1180834175494341E-001                  4.8562575142774200E+000                  1.8299346150493412E+000 
                                     285                  3.3133252395281894E+006                  6.0000000000000000E+001                  2.5298929369538592E+000                  3.5076829700943826E+001                 -9.8999999999999986E+001                                     2214                  2.4105791737749147E+001                  4.0152789411061707E-001                  7.8131738653356022E-008                  6.5895346502422736E-001                  4.9888395653015000E-001                  4.0302512560183024E-001                  7.8131738653356022E-008                  6.5895346502422736E-001                  4.9887992287298843E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.5898962036871694E+034                  6.4355699968642253E+034                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  2.4627886351813800E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  5.9641840931096315E+000                 -1.6022226645574765E+001                 -9.8999999999999986E+001                  5.9641840931096315E+000                  4.3958463058404540E+000                  9.4647485666117608E+005                  5.9761090813126545E+000                  1.7196207654280455E+000                  2.7767990729406775E+000                  5.9813480298163688E+002                  7.7713228874899976E+000                  7.7284887312822870E-001                  1.6720178025389885E+001                  1.3344193137650417E+000                  5.0120723201869910E-001                  4.0292945651014795E+000                  2.4144640373972852E-003                  9.7819477515123754E-001                  2.8919503517304385E-004                  2.8331232532980663E-004                  3.4416106108119968E-003                  9.3604466091399847E-003                  1.8618800540213016E+001                  4.0203324908484817E+001                  9.3085420846979827E-001                  5.9641800709765356E+000                 -1.6022226645574765E+001                 -1.7471422815361040E-007                                        0                                        0                  5.2434938797445447E+001                  4.9078252928062284E+005                  9.5784911698608255E-001                  4.1196286223826845E-001                  4.8432882755213109E+000                  1.8263311992780757E+000 
                                     286                  3.3136469171323124E+006                  6.0000000000000000E+001                  2.5074208254518955E+000                  3.5076829700943826E+001                 -9.8999999999999986E+001                                     2209                  2.4097857837941660E+001                  4.0152789411061712E-001                  7.8131738708530186E-008                  6.5895346502422725E-001                  4.9888297005646781E-001                  4.0163096396569437E-001                  7.8131738708530186E-008                  6.5895346502422725E-001                  4.9887910505597255E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.5906160422653428E+034                  6.4496628034319471E+034                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  2.4627886351813800E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  5.9636240693506304E+000                 -1.5959766536264995E+001                 -9.8999999999999986E+001                  5.9636240693506304E+000                  4.3964694868393286E+000                  9.4682784861769411E+005                  5.9762710231513481E+000                  1.7184553743496425E+000                  2.7791298550974837E+000                  6.0135351675652464E+002                  7.7727522684964780E+000                  7.7722017531486731E-001                  1.6725893025269830E+001                  1.3346939213257893E+000                  5.0114554125156563E-001                  4.0307967677134924E+000                  2.2910825031300496E-003                  9.7831832952073039E-001                  2.9011938814589745E-004                  2.8316211415953485E-004                  3.4416106108119968E-003                  9.3604466091399829E-003                  1.8615813976528965E+001                  4.0206314949206011E+001                  9.4920398976713272E-001                  5.9636198682185819E+000                 -1.5959766536264995E+001                 -1.8379803553232811E-007                                        0                                        0                  5.2294422862321419E+001                  4.8881104199260887E+005                  9.5808051995356280E-001                  4.1211650559786833E-001                  4.8303091589872169E+000                  1.8281434073089029E+000 
                                     287                  3.3139523300105613E+006                  6.0000000000000000E+001                  2.4848873458655003E+000                  3.5076829700943826E+001                 -9.8999999999999986E+001                                     2218                  2.4079117032039182E+001                  4.0077927836501043E-001                  7.8131738601893926E-008                  6.5818189628173096E-001                  4.9888268763665611E-001                  4.0227650985622360E-001                  7.8131738601893926E-008                  6.5818189628173096E-001                  4.9887860720466976E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.5913079146783226E+034                  6.4637725450997351E+034                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  2.4627886351813792E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  5.9630337388740449E+000                 -1.5897506763498285E+001                 -9.8999999999999986E+001                  5.9630337388740449E+000                  4.3970831787399201E+000                  9.4718862348833389E+005                  5.9764364731775022E+000                  1.7173107155615372E+000                  2.7814191726736941E+000                  6.0453183036925691E+002                  7.7741796940977519E+000                  7.8158614928850090E-001                  1.6731602274938346E+001                  1.3349543868190881E+000                  5.0108705017362476E-001                  4.0322220589902056E+000                  2.1741003472484895E-003                  9.7843548343314424E-001                  2.9104143768246657E-004                  2.8301746128497635E-004                  3.4416106108119968E-003                  9.3604466091399829E-003                  1.8612982286340902E+001                  4.0209150097576682E+001                  9.6755262819041876E-001                  5.9630293504822456E+000                 -1.5897506763498285E+001                 -1.8929927483635215E-007                                        0                                        0                  5.2156773277353373E+001                  4.8688233705966722E+005                  9.5829690353310948E-001                  4.1227353655044607E-001                  4.8175948002734312E+000                  1.8243892457479285E+000 
                                     288                  3.3142422982206540E+006                  6.0000000000000000E+001                  2.4623503877678834E+000                  3.5076829700943826E+001                 -9.8999999999999986E+001                                     2211                  2.4064235150650653E+001                  4.0077927836501037E-001                  7.8131738541444679E-008                  6.5818189628173074E-001                  4.9888167326741911E-001                  4.0227650985622354E-001                  7.8131738541444679E-008                  6.5818189628173074E-001                  4.9887778941904687E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.5919580092796959E+034                  6.4778190962821868E+034                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  2.4627886351813789E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  5.9624109493849380E+000                 -1.5835454132206719E+001                 -9.2350198525753591E+000                  5.9624109493849380E+000                  4.3976757674999236E+000                  9.4756012104762450E+005                  5.9766067747465872E+000                  1.7162106888260724E+000                  2.7836192261446238E+000                  6.0760204395198355E+002                  7.7756049621922960E+000                  7.8594715526316450E-001                  1.6737305279533690E+001                  1.3352014297719221E+000                  5.0103159361228788E-001                  4.0335743054618183E+000                  2.0631872245748359E-003                  9.7854656724492783E-001                  2.9196111438365183E-004                  2.8287818401036188E-004                  3.4416106108119968E-003                  9.3604466091399847E-003                  1.8610297661489302E+001                  4.0211838161679296E+001                  9.8589012713008128E-001                  5.9624063651614589E+000                 -1.5835454132206719E+001                 -1.9078420824180063E-007                                        0                                        0                  5.2024832284586026E+001                  4.8503600653779996E+005                  9.5849618558230498E-001                  4.1243523466293452E-001                  4.8054077303924254E+000                  1.8263146552497855E+000 
                                     289                  3.3145177214880078E+006                  6.0000000000000000E+001                  2.4400006260315816E+000                  3.5076829700943826E+001                 -9.8999999999999986E+001                                     2219                  2.4055483303605946E+001                  4.0077927836501032E-001                  7.8131738491402078E-008                  6.5818189628173074E-001                  4.9888141320555834E-001                  4.0092472172676580E-001                  7.8131738491402078E-008                  6.5818189628173074E-001                  4.9887729163461075E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.5925486709305188E+034                  6.4927461421219132E+034                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  2.4627886351813789E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  5.9617376513539693E+000                 -1.5773538349930638E+001                 -9.6329598612473966E+000                  5.9617376513539693E+000                  4.3982746658634380E+000                  9.4793753237183287E+005                  5.9767797189413550E+000                  1.7150993641964276E+000                  2.7858418754039134E+000                  6.1071962425262450E+002                  7.7770296592891048E+000                  7.9030776101126643E-001                  1.6743008176056954E+001                  1.3354361804710846E+000                  5.0097891466845301E-001                  4.0348596314388976E+000                  1.9578293369057571E-003                  9.7865209504380957E-001                  2.9287982879827395E-004                  2.8274384686359765E-004                  3.4416106108119959E-003                  9.3604466091399777E-003                  1.8607751663522158E+001                  4.0214387579111076E+001                  1.0042267438089130E+000                  5.9617328620125436E+000                 -1.5773538349930638E+001                 -2.0203897436699961E-007                                        0                                        0                  5.1891875111336297E+001                  4.8317782286437816E+005                  9.5868459049240373E-001                  4.1259950680209156E-001                  4.7931267983819117E+000                  1.8281517825950511E+000 
                                     290                  3.3147792935511055E+006                  6.0000000000000000E+001                  2.4175913578080790E+000                  3.5076829700943826E+001                 -9.8999999999999986E+001                                     2215                  2.4039100845051788E+001                  4.0003066261940379E-001                  7.8131738540128602E-008                  6.5779611191048259E-001                  4.9888044646433571E-001                  4.0152789411061696E-001                  7.8131738540128602E-008                  6.5817768068049609E-001                  4.9887647385088302E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.5930985368462209E+034                  6.5055745767423418E+034                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  2.4627886351813789E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  5.9610274200953866E+000                 -1.5711839701358567E+001                 -9.2350198525753591E+000                  5.9610274200953866E+000                  4.3988686499320666E+000                  9.4831687749307940E+005                  5.9769534799032122E+000                  1.7139982765400990E+000                  2.7880440507165707E+000                  6.1382426252351195E+002                  7.7784519158652907E+000                  7.9466158623069905E-001                  1.6748703181744524E+001                  1.3356588269807654E+000                  5.0092896828967537E-001                  4.0360790102953148E+000                  1.8579365793503510E-003                  9.7875215660204473E-001                  2.9379565119118237E-004                  2.8261453795312821E-004                  3.4416106108119972E-003                  9.3604466091399829E-003                  1.8605337671185808E+001                  4.0216804971141535E+001                  1.0225549377663716E+000                  5.9610224161296079E+000                 -1.5711839701358567E+001                 -2.0986576499655358E-007                                        0                                        0                  5.1760477787692302E+001                  4.8134377662665810E+005                  9.5885966599586725E-001                  4.1276462064618891E-001                  4.7809899459008172E+000                  1.8255348981613384E+000 
